title,author,publisher,category,publish_date,description
임베디드 리눅스 실전 프로그래밍 : 유무선 공유기 제작 실습,백승학,한빛미디어,QA76.76.O63. 백58임,2004,
Applied C++ : 향상된 소프트웨어를 개발하기 위한 실용적인 기술 = 어플라이드 C++,"Romanik, Philip",인포북,QA76.73.C153. R6A,2003,
Accelerated C++ : 예제로 배우는 진짜배기 C++ 프로그래밍 = 액셀러레이티드 C++,"Koenig, Andrew",인포북,QA76.73.C153. K6A,2003,
제네릭 프로그래밍과 디자인 패턴을 적용한 Modern C++ Design : 모던 C++ 디자인,"Alexandrescu, Andrei",인포북,QA76.73.C153. A4제,2003,
"C++ Network Programming, Vol. 2 : ACE와 프레임워크를 이용한 체계적인 재사용 기법 = C++ 네트워크 프로그래밍","Schmidt, Douglas C",인포북,QA76.73.C153. S3C,2003,
Introduction to Random Processes in Engineering,"Balakrishnan, A. V",John Wiley & Sons,TA340. B3I,1995,
"Lessons in Estimation Theory for Signal Processing, Communications, and Control","Mendel, Jerry M",Prentice Hall PTR,QA276.8. M4L,1995,
아마존 지금 해야 10억 번다,장진원,라온북,325.555. 장79아,2015,
Microwave Engineering,"Pozar, David M",John Wiley & Sons,TK7876.P69. P6M,2012,
Real-Time Object-Oriented Modeling,"Selic, Bran",John Wiley & Sons,QA76.54. S4R,1994,
Hidden Markov Models : Estimation and Control,"Elliott, Robert James",Springer-Verlag,QA274.7. E4H,1995,
FUNDAMENTALS OF DATA NORMALIZATION,"DUTKA, A.F",ADDISON-WESLEY,QA76.9.D3. D8F,1989,
Signal Processing Technology and Applications,"Ackenhusen, John G. (ED)",IEEE,TK5102.5. A25S,1995,
MOTイノベ-ション,岡本 史紀,森北出版,T49.5. 강45M,2004,
The Game Graphics : 게임 그래픽 개발자를 위한 아트 & 테크니컬 이슈 전문지,김성완,비엘북스,QA76.76.C672 김53G,2013,
21세기 기술 사업화 = Technology Commercialization,이정구,책과나무,HC79.T4. 이73기,2014,
하둡 맵리듀스 최적화와 튜닝 : MapReduce 성능 최적화를 위한 Hadoop 클러스터 구성과 튜닝,"Tannir, Khaled",에이콘,QA76.9.D5. T3하,2014,
Intermodulation Prediction and Control,"Smith, Julius L","Interference Control Technologies, inc",TK7871.85. S58I,1993,
International Congress on Advanced Electromagnetic Materials in Microwave and Optics (Metamaterials) 2009,The 3rd International Congress on Advanced Electromagnetic Materials in Microwave and Optics 2009,Quee Mary,CD-ROM,2009,
Programming with GNU Software = GNU 소프트웨어로 프로그래밍하기,"Loukides, Mike",한빛미디어,QA76.76.T49. L6P,2000,
산업 연관표 2010 = Input-Output Statistics 2010,,한국은행,HB142. 산63,2014,
Microelectronic Circuits,"Sedra, Adel S",Oxford University Press,TK7867. S4M,2010,
How to Cheat in 3ds Max 2014 : Get Spectacular Results Fast,"McCarthy, Michael",Focal Press,TR897.7. M3H,2014,
실무 예제로 배우는 Elasticsearch 검색 엔진 : 기본편,정호욱,한빛미디어,QA76.76.A65. 정95실,2014,
"사물 인터넷 : 개념, 구현 기술 그리고 비즈니스",김학용,홍릉과학출판사,TK7895.E43. 김91사,2014,
혁신 모델의 탄생 : 기업에서 정부 기관까지 모든 조직 혁신을 위한 디자인 방법론 101,"Kumar, Vijay",틔움,HD45. K8혁,2014,
상장·코스닥 기업 분석 : 성공 투자를 위한 기업 분석 길잡이 - 2014 가을,NICE 평가정보,한국경제신문사,HG4551. 나69상,2014,
거꾸로 배우는 소프트웨어 개발 : 소프트웨어 개발에 관한 인문학적 접근,이호종,로드북,QA76.76.D47. 이95거,2011,
Mathematica를 이용한 미분 기하학 개론,표용수,경문사,QA641. 표66M,2005,
International Conference on Next-Generation Computing 2007 / International Workshop on Haptic and Audio Interaction Design 2007,International Conference on Next-Generation Computing 2007 / International Workshop on Haptic and Audio Interaction Design 2007,정보통신정책학회,QA76.88. 차53,2007,
프로그래머처럼 생각하기 : 문제 해결과 논리적 사고 훈련을 통한 프로그래밍 학습,"Spraul, Anton",에이콘,QA76.6. S63프,2014,
IADIS International Conference Web Based Communities (WBC) 2004,International Association for Development of the Information Society (IADIS),IADIS Press,CD-ROM,2004,
IADIS International Conference on WWW/Internet (ICWI) 2003,International Association for Development of the Information Society (IADIS),IADIS,CD-ROM,2003,
Wireless Sensor Networks : Architectures and Protocols,"Callaway, Edgar H",Auerbach Publications,TK7872.D48. C3W,2004,
Low-Rate Wireless Personal Area Networks : Enabling Wireless Sensors with IEEE 802.15.4,"Gutierrez, Jose A",IEEE Press,TK5105.78. G8L,2004,
3D Human Modeling and Animation,"Ratner, Peter",John Wiley & Sons,TR897.7. R3T,2003,
Drawing the Human Head,"Hogarth, Burne",Watson-Guptill Publications,NC770. H6D,2002,
UMTS : The Fundamentals,"Walke, Bernhard",John Wiley & Sons,TK5103.4883. W3U,2003,
"Bases de Donnees : Architectures, Modeles Relationnels et Objects, SQL 3","Miranda, Serge",Dunod,QA76.9.D3. M5B,2002,
The Internet of Things,"Marcovici, Michael",Books on Demand GmbH,QA76.5915. M3I,2014,
웹 기획 & 웹 프로젝트 메니지먼트 = Web Planning for Successful Building Website,오종혁,영진닷컴,TK5105.888. 오75웹,2004,
C++가 보이는 그림책 : 국내 최초 C++ 프로그래밍 그림 입문서,이형배,성안당,QA76.73.C153. 이94C,2004,
ユビキタス 時代の 情報 セキュリティ 技術 = Ubiquitous Information Security Technology,瀨戶 洋一 (編著),日本工業出版,QA76.9.A25. 뢰95유,2003,
Java Look and Feel Design Guidelines,Sun Microsystems,Addison Wesley,QA76.73.J38. S9J,1999,
스마트 헬스 케어 및 의료 기기 시장 현황과 참여 업체 사업 동향,,임팩트,MR-2017-024,2017,
Java Platform Performance : Strategies and Tactics,"Wilson, Steve",Addison-Wesley,QA76.73.J38. W5J,2000,
(ここまできた!) モバイル マ一ケティング 進化論 : その10秒で勝負が決まる,"Takebayashi, Hajime",日經BP,HF5415.1265. T3모,2004,
(トコトンやさしい) モバイル インタ一ネットの 本,モバイル·コンテンツ·フォ一ラム (編著),日刊工業新聞社,TK5103.4885. 모41모,2004,
수학의 반전 : 풀지 않고 생각하는 수학,"Burger, Edward B",경문사,QA39.3. B8수,2014,
일터 전쟁 : 넥스트 비즈니스,진 마이스터,랜덤하우스코리아,325.1. 진31일,2011,
위대한 탈출 : 불평등은 어떻게 성장을 촉발시키나,"Deaton, Angus",한국경제신문사,332.6. D4위,2014,
"프로그래머, 수학으로 생각하라 : 논리적인 생각과 문제 해결에 필요한 아이디어를 얻는 수학 읽기","Yuki, Hiroshi",프리렉,QA39.3. Y8프,2014,
세계를 바꾼 17가지 방정식 : 위대한 방정식에 담긴 영감과 통찰,이언 스튜어트,사이언스북스,410. 이63세,2016,
지식의 사회사 1 : 구텐베르크에서 디드로까지,피터 버크,민음사,331.5. 피833지,2017,
European Conference on Speech Communication and Technology (EUROSPEECH) 1999,The 6th European Conference on Speech Communication and Technolog 1999,ESCA (European Speech Communication Association),CD-ROM,1999,
프로그래머로 산다는 것 : 프로그래머의 길을 생각한다,유석문,로드북,005.104. 유53프,2012,
마음은 어떻게 작동하는가 : 과학이 발견한 인간 마음의 작동 원리와 진화심리학의 관점,스티븐 핑커,동녘사이언스,181.3. 스839마,2007,
내일의 경제 : 복잡계 과학이 다시 만드는 경제학의 미래,"Buchanan, Mark",사이언스북스,320.1. B8내,2014,
21세기 자본,"Piketty, Thomas",글항아리,321.2. P5이,2014,
International Control Automation Technologies Conference (CONTECH) 2014,International Control Automation Technologies Conference 2014,Estern Mediterranean Academic Research Center (DAKAM),CD-ROM,2014,
꿈돌이의 라이노 5 : Rhino 3D 프린터의 첫걸음,권경범,청담북스,T385.P7. 권14꿈,2014,
초보자를 위한 AUTODESK 123D Design과 3D 프린팅 입문서 : 모델링부터 3D 프린터 출력까지,조성일,메카피아,T385.P7. 조53초,2014,
International Space Radio Monitoring Meeting (ISRMM) 2014,The 16th International Space Radio Monitoring Meeting 2014,(n.pub),CD-ROM,2014,
2020 하류 노인이 온다 : 노후 절벽에 매달린 대한민국의 미래,후지타 다카노리,청림출판,334.6. 후79이,2016,
"검색, 사전을 삼키다",정철,사계절,030. 정813검,2016,
移動體通信 ビジネス 4Gへの シナリオ : モバイル·インタ一ネットから ユ一ビキタスへ,靑柳 正,リックテレコム,TK5103.2. 정237이,2004,
The New Visual Neurosciences,"Werner, John S",The MIT Press,QP475. W4N,2014,
ユビキタス 時代の バイオメトリクス セキュリティ = Ubiquitous Biometrics Security,瀨戶 洋一 (編著),日本工業出版,TK7882.B56. 뢰95유,2003,
アド ホック モバイル ワイヤレス ネットワ一ク : プロトコルと システム,"Toh, Chai-Keong",構造計劃究所,TK5103.2. T6에,2003,
시스코 라우터 BGP 구현 : BGP 운영 실무 활용 가이드,신동원,사이버출판사,TK5105.555. 신225시,2002,
The Struts Framework : Practical Guide for Java Programmers,"Spielman, Sue",Morgan Kaufmann Publishers,TK5105.8885.S76. S62S,2003,
Core JSTL : Mastering the JSP Standard Tag Library,"Geary, David M",Prentice Hall PTR,QA76.73.J38. G4C,2003,
Self-Stabilization,"Dolev, Shlomi",The MIT Press,QA76.9.S54. D6S,2000,
"日本物理學會 講演 槪要集 2002, 第3分冊",日本物理學會,일본물리학회,QC7. 일45,2002,
"日本物理學會 講演 槪要集 2002, 第4分冊",日本物理學會,일본물리학회,QC7. 일45,2002,
Beginning XML,"Hunter, David",사이텍미디어,QA76.76.H94. H8B,2005,
아이디어 블록 : 당신의 상상력에 시동을 걸어 주는 786개의 아이디어,"Rekulak, Jason",토트,802. R4아,2013,
"제4차 산업 혁명 : 경영자여, 이대로 생존할 수 있겠는가?",요시카와 료조,KMAC,321.97. 요59제,2016,
C 포인터의 이해와 활용 : 메모리 관리의 핵심 기술,"Reese, Richard M",제이펍,QA76.73.C15. R4C,2013,
클린 코드 : 애자일 소프트웨어 장인 정신,"Martin, Robert C",인사이트,QA76.76.D47. M3클,2013,
성공으로 이끄는 팀 개발 실천 기술 : 효율적 협업을 위한 도구와 방법론을 말하다,"Ikeda, Takafumi",제이펍,QA76.76.D47. I39성,2014,
안드로이드 C-C++ 프로그래밍 : 리눅스를 넘어 AOSP 그리고 사물 인터넷으로,박헌재,투에이치앤에스,TK5105.885.G66. 박93안,2014,
Management Of Technology Innovation And Value Creation,"Sherif, Mostafa Hashem (ED)",World Scientific,HD45. M6M,2008,
R&D Strategy & Organization : Managing Technical Change in Dynamic Contexts,"Chiesa, Vittorio",Imperial College Press,HD45. C48R,2001,
Learning C# programming with Unity 3D,"Okita, Alex",CRC Press,QA76.76.C672. O39L,2015,
International Conference on Solid State Devices and Materials (SSDM) 2000,The 32th International Conference on Solid State Devices and Materials 2000,Business Center for Academic Societies Japan,TK7871.85. I5,2000,
Hyper-V를 다루는 기술 : 실무에서 알아야 할 기술은 따로 있다! = The Art of Hyper-V,백승주,길벗,QA76.9.V5. 백58H,2014,
평가 제도를 버려라 : 어떻게 시간 낭비를 끝내고 성과에 전력할 것인가,"Baker, Tim",책담,325.344. B3평,2016,
"American Physical Society (APS) 2003, Part 1",American Physical Society,American Physical Society (APS),QC1. A6,2003,
"American Physical Society (APS) 2003, Part 2",American Physical Society,American Physical Society (APS),QC1. A6,2003,
MDA Distilled : Principles of Model-Driven Architecture,"Mellor, Stephen J",Addison-Wesley,QA76.76.D47. M4M,2004,
Embedded Software Development with eCos,"Massa, Anthony J",Prentice Hall PTR,QA76.6. M3E,2003,
RF Photonic Technology in Optical Fiber Links,"Chang, William S. C. (ED)",Cambridge University Press,TK5103.59. C48R,2002,
Springer Handbook of Nano-Technology,"Bhushan, Bharat (ED)",Springer-Verlag,T174.7. S62,2004,
コンクリ一ト 混和劑の 開發 技術 = Development and State of the Art of Chemical Admixtures for Concrete,"Tomosawa, Fuminori",CMC Publishing,TP884.A3. 콘828,2001,
Quantum Dots and Nanowires,"Bandyopadhyay, Supriyo (ED)",American Scientific Publishers (ASP),TK7874.88. B3Q,2003,
"친환경 자동차의 최전선 : 테슬라, 프리우스, 아이오닉 일렉트릭, 에코카의 미래 기술 보고서 = The Future of Eco Friendly Car",다카네 히데유키,보누스,556. 다821친,2017,
Beginning Ruby on Rails,"Holzner, Steven",Wiley Technology,TK5105.888. H6B,2007,
임베디드 리눅스 = Embedded Linux,최병욱,홍릉과학출판사,QA76.76.O63. 최44임,2003,
GPRS : General Packet Radio Service,"Bates, Regis J",McGraw-Hill,TK5103.82. B3G,2001,
Stochastic Processes,"Ross, Sheldon M",John Wiley & Sons,QA274. R6S,1996,
"워터 4.0 : 세상에서 가장 소중한 자원의 과거와 현재, 그리고 다가올 미래","Sedlak, David",레디셋고,321.33. S4워,2016,
인프라 엔지니어의 교과서,"Sano, Yutaka",길벗,T58.64. S2인,2014,
브라우저 해킹 vs 보안 : 브라우저의 모든 취약점을 파헤치다,"Alcorn, Wade",제이펍,TK5105.59. A4브,2014,
Introduction to Probability and Statistics for Engineers and Scientists,"Ross, Sheldon M",Elsevier Korea LLC,TA340. R6P,2012,
圖解雜學IP電話,今泉 弘幸,ナツメ社,TK5105.8865. 금813I,2003,
Performance Modeling and Design of Computer Systems : Queueing Theory in Action,"Harchol-Balter, Mor",Cambridge University Press,QA76.545. H3P,2013,
From Machine-to-Machine to the Internet of Things : Introduction to a New Age of Intelligence,"Holler, Jan",Academic Press,Q335. H6F,2014,
응용 계량 경제학 : R 활용,박범조,시그마프레스,HB139. 박43응,2013,
Principles of Fluorescence Spectroscopy,"Lakowicz, Joseph R",Springer,QD96.F56. L3P,2006,
애자일 개발과 스크럼 : 더 나은 자신과 팀을 위한 소프트웨어 개발 방법,"Hiranabe, Kenji",한빛미디어,QA76.76.D47. H5애,2014,
Managing Process Innovation : From Idea Generation to Implementation,"Lager, Thomas",Imperial College Press,TS155. L3M,2011,
"From Knowledge Management To Strategic Competence : Assessing Technological, Market and Organisational Innovation","Tidd, Joe (ED)",Imperial College Press,HD30.28. T5F,2012,
수학의 역사·입문 (상),"Burton, David M",교우사,QA21. B8수,2013,
임베디드 소프트웨어의 모든 것 : 임베디드 시스템 개발에 필요한 기초 기술부터 고급 해법까지,"Walls, Colin",에이콘,TK7895.E42. W3임,2014,
Hadoop과 Solr를 이용한 기업용 검색 시스템 구축 : 빅 데이터 처리 능력을 높이는,"Karambelkar, Hrishikesh",에이콘,QA76.9.D32. K3H,2014,
"뇌, 인간의 지도","Gazzaniga, Michael S",청림출판,511.1813. G3뇌,2016,
사일런트 인텔리전스 : 사물 인터넷 현재와 미래,대니얼 켈머라이트,한언,004.58. 대219사,2016,
Big Data Summit 2014,Big Data Summit 2014,CyberC,CD-ROM,2014,
XQuery : The XML Query Language,"Brundage, Michael",Addison-Wesley,QA76.7. B7X,2004,
International Conference on Modeling and Applied Simulation (MAS) 2014,The 13th International Conference on Modeling and Applied Simulation 2014,University of Genova,CD-ROM,2014,
아이폰과 매킨토시 사용자를 위한 OS X Yosemite : 한 방에 끝내는 최강 활용법,백성필,디지털북스,QA76.76.O63. 백53아,2014,
Australian Telecommunication Networks and Applications Conference (ATNAC) 2006,Australian Telecommunication Networks and Applications Conference 2006,ATNAC Organisation Committee,CD-ROM,2006,
제대로 알고 쓰는 논문 통계 분석 : SPSS & AMOS 21,노경섭,한빛아카데미,HA32. 노14제,2014,
"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management (IC3K) 2014","The 6th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management 2014",SciTePress,CD-ROM,2014,
International Conference on Knowledge Discovery and Information Retrieval (KDIR) 2014,The 6th International Conference on Knowledge Discovery and Information Retrieval 2014,SciTePress,CD-ROM,2014,
